epoch,tr_loss,tr_acc,tr_prec,tr_rec,tr_f1_macro,tr_f1_weighted,tr_f1_binary,tr_mae,tr_rmse,tr_mse,tr_mape,vl_loss,vl_acc,vl_prec,vl_rec,vl_f1_macro,vl_f1_weighted,vl_f1_binary,vl_mae,vl_rmse,vl_mse,vl_mape,lr
11,0.1123567952005591,0.9861111111111112,0.986042490118577,0.9861776061776062,0.9861024251268153,0.9861120762204773,0.9857549857549858,8.17002546613415,10.864114505299373,118.02898398425624,6306446175.408294,0.2220963247642537,0.85,0.8021978021978022,0.8666666666666667,0.8214285714285714,0.8571428571428573,0.8928571428571429,12.600167953968048,18.29829035764701,334.82743001275753,96.61095242801615,1e-05
12,0.09319045789488076,0.9888888888888889,0.9886363636363636,0.9893617021276595,0.9888765294771968,0.9888930086927862,0.989247311827957,7.449407863539333,10.175702367193823,103.544918665714,2339134859.401321,0.22115264775861493,0.8625,0.8127383676582761,0.8416666666666667,0.8250844762472669,0.8655336911150865,0.905982905982906,13.314839774370194,18.83889398554097,354.90392659845173,124.21444945138849,1e-05
13,0.09790990318382445,0.9805555555555555,0.9792899408284024,0.9823232323232323,0.9804285525671992,0.9805862114492967,0.9820051413881749,7.683854273116837,10.283943197013889,105.75948767940822,2537775140.0928254,0.19416973110329466,0.875,0.8276353276353277,0.8833333333333333,0.84744469870328,0.8798627002288331,0.912280701754386,11.136816918849945,17.09678079623611,292.29991359454783,89.25605078380572,1.0000000000000002e-06
14,0.09104440255468754,0.9916666666666667,0.9915730337078652,0.991891891891892,0.991663514754807,0.9916680174860351,0.9918256130790191,7.34893994892223,10.347568698126336,107.07217796244396,3268502597.341304,0.21705552367048392,0.8875,0.8418181818181818,0.8916666666666666,0.8608695652173912,0.8913043478260869,0.9217391304347826,12.994538828730583,18.714417616414867,350.2294267215791,116.67989293661772,1.0000000000000002e-06
15,0.10759853649154773,0.9777777777777777,0.975609756097561,0.9803921568627452,0.9775,0.9778333333333333,0.98,7.723348989006546,10.85411499893182,117.81181241003671,4239206218.1654677,0.20951810685493158,0.8625,0.8177822853279242,0.8916666666666666,0.8382055524912668,0.8695532266960839,0.9009009009009009,12.208118203282357,18.45409900494166,340.5537700841887,93.86990060907316,1.0000000000000002e-06
16,0.09007981361892817,0.9972222222222222,0.996969696969697,0.9974489795918368,0.9972014707825776,0.9972228916235012,0.9974424552429668,7.126654200079955,9.9010229296476,98.03025505340753,2775993183.064053,0.20722594285308488,0.875,0.8276353276353277,0.8833333333333333,0.84744469870328,0.8798627002288331,0.912280701754386,12.180413848161697,18.321700518103043,335.68470987505725,100.39321223471067,1.0000000000000002e-06
17,0.07764915479636246,0.9972222222222222,0.9972527472527473,0.9972067039106145,0.9972220293075909,0.9972221579173451,0.9971988795518207,6.280339349144035,8.630559475291273,74.48655685653996,4451760648.510727,0.22967837287561607,0.8875,0.8641456582633054,0.825,0.8417930125247197,0.8843111404087013,0.9268292682926829,13.386664074659347,19.650023041108188,386.1234055160827,115.21056931827358,1.0000000000000002e-06
18,0.09653540335918223,0.9805555555555555,0.980225988700565,0.9815789473684211,0.9805301666525021,0.9805692265033537,0.9812332439678284,6.964935023958485,9.406285632990873,88.47820940941051,4483594456.226867,0.22831408040211124,0.85,0.8021978021978022,0.8666666666666667,0.8214285714285714,0.8571428571428573,0.8928571428571429,13.731894859671593,19.940172618033674,397.61048403697987,117.71949105066403,1.0000000000000002e-07
19,0.0803472140527694,0.9916666666666667,0.9916666666666667,0.9918032786885246,0.9916660879227723,0.991667245410561,0.9917355371900827,6.463359175738878,8.4418678994216,71.26513363128485,4509880529.766156,0.2184561500259031,0.875,0.8273809523809523,0.8666666666666667,0.8432601880877743,0.8785266457680251,0.9137931034482758,12.910917180776597,19.124573151015284,365.7492982085347,109.17655179074868,1.0000000000000002e-07
20,0.08698149143798074,0.9944444444444445,0.9943181818181819,0.9946236559139785,0.9944401544401544,0.9944453024453026,0.9945945945945946,7.014824591866798,9.520224676279808,90.63467788684699,3679783896.847803,0.23735850302387806,0.875,0.8405017921146953,0.8166666666666667,0.8274374460742018,0.8727351164797239,0.9180327868852459,13.881752690672874,20.199839279808394,408.03350693009014,123.12960403945759,1.0000000000000002e-07
21,0.08775356838878343,0.9972222222222222,0.9972067039106145,0.9972527472527473,0.9972220293075909,0.9972222865270993,0.9972451790633609,7.1160566337199676,9.470842609024857,89.69685972492076,3936191833.907482,0.22514917721547292,0.8875,0.8641456582633054,0.825,0.8417930125247197,0.8843111404087013,0.9268292682926829,12.718663042783737,18.88039320395211,356.4692475358411,108.19012543973847,1.0000000000000002e-07
22,0.09681014478422725,0.9694444444444444,0.9713286713286713,0.9685761957730812,0.9693401156713817,0.9693997321131317,0.9675516224188789,6.838103716975699,9.345122189743256,87.33130874123178,3668263493.3220983,0.21402059209478255,0.8875,0.8641456582633054,0.825,0.8417930125247197,0.8843111404087013,0.9268292682926829,11.8218337982893,18.284197914070322,334.31189336089346,95.45306516917826,1.0000000000000004e-08
23,0.10871594018238945,0.9722222222222222,0.9723756906077348,0.9735449735449735,0.9722084980237156,0.9722393774703559,0.9728260869565218,7.785953233631639,11.38808281726105,129.6884302527964,3918777891.69191,0.22203764632491474,0.8625,0.8127383676582761,0.8416666666666667,0.8250844762472669,0.8655336911150865,0.905982905982906,13.177758234739304,19.415968290615044,376.9798246621689,112.86470514790511,1.0000000000000004e-08
