epoch,tr_loss,tr_acc,tr_prec,tr_rec,tr_f1_macro,tr_f1_weighted,tr_f1_binary,tr_mae,tr_rmse,tr_mse,tr_mape,vl_loss,vl_acc,vl_prec,vl_rec,vl_f1_macro,vl_f1_weighted,vl_f1_binary,vl_mae,vl_rmse,vl_mse,vl_mape,lr
11,0.1179819386515868,0.98,0.9797491507708388,0.9806125454010013,0.979980225365463,0.9800089884702441,0.9806094182825486,8.962570814830917,12.276321947649663,150.7080805623448,3111517072.453979,0.1350617939677942,1.0,1.0,1.0,1.0,1.0,1.0,8.605070064465204,13.769088968627859,189.5878110259894,2312888016.579573,0.0001
12,0.10929140179409418,0.9885714285714285,0.9886363636363636,0.9887640449438202,0.9885710553814002,0.9885721749514853,0.9886363636363636,8.559779597478254,11.475209352904637,131.68042969299006,3471973690.8675456,0.2163745059637376,0.9777777777777777,0.9838709677419355,0.9666666666666667,0.9745618993781797,0.9775767853778029,0.9836065573770492,13.724426836189297,18.565126051514763,344.6639053086322,578231076.8914866,0.0001
13,0.12615639865457104,0.9771428571428571,0.9777777777777779,0.9775280898876404,0.9771421107628004,0.9771398716226304,0.9770114942528736,8.966678422987462,12.658240337543544,160.2310484430145,1469962781.9562392,0.24806210593589784,0.8777777777777778,0.9225352112676056,0.8166666666666667,0.8457703692163888,0.8691904242613075,0.916030534351145,9.856341469950147,14.307082007896401,204.6925955806729,7081305473.800826,0.0001
14,0.08369709592706231,0.9971428571428571,0.9971264367816092,0.9971751412429379,0.9971426472148974,0.9971429271188437,0.9971671388101983,6.734252887325628,8.93998765525422,79.92337927609785,3144677840.021231,0.30871784073046526,0.9222222222222223,0.9477611940298507,0.8833333333333333,0.9064032090328333,0.9192294359431488,0.9448818897637796,17.100743487146165,21.19589705914683,449.2660521419493,6653979024.06953,0.0001
15,0.09625476346281554,0.9885714285714285,0.9894179894179894,0.9878787878787878,0.9885174370919589,0.9885624299915168,0.9877300613496933,7.742312178015709,10.032840671006879,100.65789192980975,3477803763.8715906,0.20173268231105881,0.9444444444444444,0.9615384615384616,0.9166666666666667,0.9345454545454546,0.9430303030303031,0.9600000000000001,9.917644781536525,12.843799767800398,164.96319247534956,3672301367.2607355,0.0001
16,0.07514326751857073,0.9971428571428571,0.9974226804123711,0.9968152866242038,0.9971105662464604,0.9971419844159274,0.9968051118210862,5.9897532810324,8.002351502430129,64.03762956844574,2092198792.3102934,0.1628914971835151,0.9777777777777777,0.9838709677419355,0.9666666666666667,0.9745618993781797,0.9775767853778029,0.9836065573770492,9.716099856959449,13.05910271409533,170.54016369729203,3402795658.791492,1e-05
17,0.07528332326743566,1.0,1.0,1.0,1.0,1.0,1.0,6.1579934137208125,8.304927007835955,68.97181260548307,2048162539.1360364,0.16105591359078808,0.9888888888888889,0.9918032786885246,0.9833333333333334,0.9873931923238548,0.9888406406125975,0.9917355371900827,10.302479073736404,13.98030765563477,195.44900214620014,3133326357.254012,1e-05
18,0.06264332539151116,1.0,1.0,1.0,1.0,1.0,1.0,5.171729626783303,7.0239732217018895,49.336199819185225,1882992912.4950323,0.16511152734767132,0.9888888888888889,0.9918032786885246,0.9833333333333334,0.9873931923238548,0.9888406406125975,0.9917355371900827,10.642772583166758,14.046810756505941,197.312892429091,2780838822.2526307,1e-05
19,0.06945438866677084,1.0,1.0,1.0,1.0,1.0,1.0,5.615144514058318,7.9980342861224,63.96855244198945,2044395578.1338983,0.18219833587462467,0.9777777777777777,0.9838709677419355,0.9666666666666667,0.9745618993781797,0.9775767853778029,0.9836065573770492,10.352779773871104,14.056853448775913,197.59512888036326,2808196439.8322687,1e-05
20,0.06734326299308199,0.9971428571428571,0.9971098265895953,0.997191011235955,0.9971422739334558,0.9971429737847374,0.9971830985915493,5.578751095368394,7.817603692847683,61.11492749842573,2771983968.045198,0.1489559111981257,1.0,1.0,1.0,1.0,1.0,1.0,10.457209187083775,13.864461982169397,192.22330605502057,3250973506.3068995,1.0000000000000002e-06
21,0.06853397748704036,0.9942857142857143,0.9943502824858756,0.9942857142857142,0.9942855276907001,0.9942855276907002,0.9942528735632185,5.484340839982033,7.36917129713825,54.30468560656624,1820237468.0629988,0.18502520615412543,0.9777777777777777,0.9838709677419355,0.9666666666666667,0.9745618993781797,0.9775767853778029,0.9836065573770492,10.18863906595442,13.86420032788031,192.2160507315965,2847233508.7409644,1.0000000000000002e-06
