epoch,tr_loss,tr_acc,tr_prec,tr_rec,tr_f1_macro,tr_f1_weighted,tr_f1_binary,tr_mae,tr_rmse,tr_mse,tr_mape,vl_loss,vl_acc,vl_prec,vl_rec,vl_f1_macro,vl_f1_weighted,vl_f1_binary,vl_mae,vl_rmse,vl_mse,vl_mape,lr
23,0.06337678105933511,1.0,1.0,1.0,1.0,1.0,1.0,5.189215012714267,6.753288488101236,45.606905403520685,4299757996.379456,0.26549159007886447,0.8777777777777778,0.8658536585365854,0.9083333333333333,0.8720764956712753,0.8810785200499632,0.8990825688073394,19.259531174765694,28.08065359720118,788.5231064460075,134.50446509525264,1e-05
24,0.06419403907490753,1.0,1.0,1.0,1.0,1.0,1.0,5.252490234726242,7.045810072958603,49.64343958420492,2919510705.825156,0.25775613722469976,0.8888888888888888,0.875,0.9166666666666667,0.8831168831168831,0.8917748917748918,0.9090909090909091,18.96758285202086,27.873176426265616,776.9139640897292,126.34295312959003,1e-05
25,0.06162831476028272,0.9971428571428571,0.9972826086956521,0.9970059880239521,0.997136100678335,0.9971424597037676,0.996996996996997,5.0135392060663015,6.720266535885892,45.161982313347764,2751411823.3306675,0.24394343192035114,0.9333333333333333,0.9166666666666667,0.95,0.9282296650717703,0.9346092503987241,0.9473684210526316,18.51631443930997,26.793459765426523,717.8894862015298,127.57258182790588,1e-05
26,0.09756531191669686,0.9714285714285714,0.9726775956284153,0.9717514124293785,0.9714201724588452,0.9714145731456941,0.9709302325581396,5.509207430939589,7.863001336222726,61.82679001344037,2319380068.8035717,0.2683895645757206,0.9333333333333333,0.9166666666666667,0.95,0.9282296650717703,0.9346092503987241,0.9473684210526316,19.849700482024087,29.020804340822163,842.2070845882826,145.38120853891056,1e-05
27,0.06211614995029514,1.0,1.0,1.0,1.0,1.0,1.0,5.077553583702871,6.812955504807392,46.416362710485345,2183337274.4480524,0.2607338461559955,0.9222222222222223,0.9054054054054055,0.9416666666666667,0.9167877427024171,0.923876194249989,0.9380530973451328,19.75322423775991,28.87309902086736,833.6558470688117,153.5812758597978,1e-05
28,0.06052148587048491,0.9971428571428571,0.9972826086956521,0.9970059880239521,0.997136100678335,0.9971424597037676,0.9972752043596731,4.653379172310233,6.4704339005686995,41.86651486162867,3364610577.4642034,0.2546065379826442,0.9333333333333333,0.9166666666666667,0.95,0.9282296650717703,0.9346092503987241,0.9473684210526316,19.534892290333907,28.756819634029416,826.9546754640996,153.94878799660228,1e-05
29,0.056967443956007405,1.0,1.0,1.0,1.0,1.0,1.0,4.638277457281947,6.385900164285227,40.77972090821809,2498180176.4148006,0.2471003582164951,0.9111111111111111,0.8947368421052632,0.9333333333333333,0.9054621848739496,0.9131652661064427,0.9285714285714286,18.617852645781305,27.059755101641365,732.2303461608058,143.64281986663747,1e-05
30,0.06574325846348099,0.9914285714285714,0.9917127071823204,0.9912790697674418,0.9914229000400265,0.9914266809657232,0.9912023460410557,4.5785732218836035,6.179309891542517,38.183870735715196,3572827670.4258175,0.24722091694888373,0.9222222222222223,0.9054054054054055,0.9416666666666667,0.9167877427024171,0.923876194249989,0.9380530973451328,18.904813650581573,27.70184181388803,767.3920398816753,134.6778632563467,1.0000000000000002e-06
31,0.056679113317578404,1.0,1.0,1.0,1.0,1.0,1.0,4.549794972645385,6.058796284234399,36.709012413852555,3515460036.0907264,0.24891464880587522,0.8888888888888888,0.875,0.9166666666666667,0.8831168831168831,0.8917748917748918,0.9090909090909091,18.582502156454655,27.28843216108233,744.6585298099925,131.4967681772325,1.0000000000000002e-06
32,0.05323911893810733,1.0,1.0,1.0,1.0,1.0,1.0,4.243529131252851,5.765824699697865,33.244734467645976,2588314369.882547,0.24961621914134777,0.9111111111111111,0.8947368421052632,0.9333333333333333,0.9054621848739496,0.9131652661064427,0.9285714285714286,18.781692370606795,27.533737452893103,758.1066981248483,130.20344784818934,1.0000000000000002e-06
33,0.053824002869697206,1.0,1.0,1.0,1.0,1.0,1.0,4.340943823627063,5.6637362750679845,32.07790859352097,3078646017.0163016,0.2495872547211125,0.9111111111111111,0.8947368421052632,0.9333333333333333,0.9054621848739496,0.9131652661064427,0.9285714285714286,18.90555406651563,27.786832412413823,772.1080555155714,133.0134894527751,1.0000000000000002e-06
34,0.056582398847453766,0.9971428571428571,0.997093023255814,0.9972067039106145,0.9971417138283885,0.9971430204734956,0.9970845481049563,4.475229695439339,5.800046227554219,33.64053624176593,4256850380.8339157,0.25111755910073646,0.9333333333333333,0.9166666666666667,0.95,0.9282296650717703,0.9346092503987241,0.9473684210526316,19.170400036043592,28.16455742419598,793.2422949008328,139.15617954700082,1.0000000000000002e-07
35,0.05895209835670074,1.0,1.0,1.0,1.0,1.0,1.0,4.738907123591218,6.628403048735548,43.935726976486706,3613921491.629011,0.2702027262977728,0.8888888888888888,0.875,0.9166666666666667,0.8831168831168831,0.8917748917748918,0.9090909090909091,18.856706171524195,27.99317814349068,783.6180225732044,131.44607111018553,1.0000000000000002e-07
